date,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,CSI
2004-01-01,97.0,61.72839506172839,80.0,100.0,55.4054054054054,29.67032967032967,94.0,86.0,97.0,63.0,46.15384615384615,83.0,83.15789473684211,4.0,25.0,67.00772473521012
2004-02-01,96.0,69.1358024691358,79.0,98.0,63.51351351351351,31.868131868131865,87.0,86.0,100.0,68.0,44.61538461538462,100.0,88.42105263157895,5.0,21.0,69.1702590065163
2004-03-01,97.0,76.5432098765432,82.0,87.0,74.32432432432432,35.16483516483517,86.0,92.0,98.0,100.0,67.6923076923077,97.0,92.63157894736842,5.0,44.0,75.62375040035859
2004-04-01,100.0,71.60493827160494,91.0,91.0,71.62162162162163,47.25274725274725,100.0,100.0,92.0,95.0,63.07692307692307,87.0,95.78947368421052,5.0,100.0,80.68971359380717
2004-05-01,98.0,74.07407407407408,83.0,86.0,71.62162162162163,46.15384615384615,91.0,90.0,92.0,81.0,63.07692307692307,79.0,100.0,5.0,66.0,75.061764328431
2004-06-01,94.0,55.55555555555556,65.0,83.0,59.45945945945946,32.967032967032964,84.0,78.0,86.0,63.0,58.46153846153847,68.0,66.3157894736842,4.0,32.0,61.98395839448471
2004-07-01,95.0,51.85185185185185,54.0,88.0,48.64864864864865,26.373626373626376,80.0,68.0,92.0,56.00000000000001,52.307692307692314,68.0,51.578947368421055,3.0,21.0,57.050717770016014
2004-08-01,93.0,50.617283950617285,56.00000000000001,82.0,44.5945945945946,29.67032967032967,74.0,72.0,83.0,56.00000000000001,53.84615384615385,71.0,56.84210526315789,3.0,18.0,56.238031154990225
2004-09-01,96.0,60.49382716049383,97.0,82.0,51.35135135135135,40.65934065934066,81.0,88.0,84.0,85.0,72.3076923076923,64.0,77.89473684210526,3.0,20.0,66.84712988806557
2004-10-01,97.0,58.0246913580247,91.0,86.0,55.4054054054054,35.16483516483517,80.0,70.0,81.0,80.0,58.46153846153847,70.0,87.36842105263159,4.0,27.0,65.36165942949569
2004-11-01,89.0,69.1358024691358,87.0,86.0,54.054054054054056,38.46153846153847,82.0,72.0,76.0,75.0,58.46153846153847,64.0,84.21052631578947,4.0,32.0,64.75489731747042
2004-12-01,97.0,62.96296296296296,73.0,86.0,45.94594594594595,37.362637362637365,75.0,78.0,70.0,57.99999999999999,41.53846153846154,63.0,75.78947368421053,3.0,15.0,58.773298766281215
2005-01-01,89.0,60.49382716049383,63.0,88.0,47.2972972972973,36.26373626373626,74.0,62.0,73.0,47.0,41.53846153846154,57.99999999999999,73.68421052631578,3.0,12.0,55.21850218575364
2005-02-01,90.0,59.25925925925925,72.0,82.0,50.0,34.065934065934066,77.0,74.0,70.0,56.00000000000001,53.84615384615385,60.0,83.15789473684211,4.0,12.0,58.488616127212616
2005-03-01,85.0,58.0246913580247,74.0,83.0,56.75675675675676,36.26373626373626,75.0,64.0,75.0,52.0,44.61538461538462,59.0,81.05263157894737,3.0,12.0,57.24754670485665
2005-04-01,82.0,59.25925925925925,77.0,82.0,60.810810810810814,34.065934065934066,74.0,80.0,67.0,60.0,38.46153846153847,65.0,89.47368421052632,3.0,12.0,58.9380817872046
2005-05-01,92.0,64.19753086419753,72.0,81.0,64.86486486486487,35.16483516483517,74.0,80.0,71.0,52.0,36.92307692307693,54.0,96.84210526315789,3.0,11.0,59.199494205342155
2005-06-01,83.0,50.617283950617285,56.99999999999999,77.0,51.35135135135135,30.76923076923077,71.0,62.0,71.0,39.0,32.30769230769231,51.0,76.84210526315789,3.0,9.0,50.99251090946998
2005-07-01,85.0,100.0,51.0,84.0,45.94594594594595,32.967032967032964,74.0,50.0,69.0,70.0,100.0,62.0,65.26315789473685,3.0,9.0,60.07840912051439
2005-08-01,89.0,61.72839506172839,53.0,80.0,52.702702702702695,34.065934065934066,71.0,52.0,60.0,47.0,40.0,55.00000000000001,55.78947368421052,2.0,8.0,50.75243370097171
